NUI,year,mes,Value,ValueNum,Month
8563037,2023,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
8563191,2023,AUG,16 [16-MEDIDOR DANADO],16,8
8563209,2023,AUG,10 [10-MEDIDOR INEXISTENTE O DESC],10,8
8563387,2023,AUG,38 [38-ORDEN MAL UBICADO],38,8
8563811,2023,AUG,38 [38-ORDEN MAL UBICADO],38,8
8564446,2023,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
8564840,2023,AUG,18 [18-DISPLAY APAGADO O DESPROGRA],18,8
8565222,2023,AUG,38 [38-ORDEN MAL UBICADO],38,8
8565283,2023,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
8565295,2023,AUG,38 [38-ORDEN MAL UBICADO],38,8
8565998,2023,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
8566582,2023,AUG,38 [38-ORDEN MAL UBICADO],38,8
8566774,2023,AUG,38 [38-ORDEN MAL UBICADO],38,8
8566846,2023,AUG,32 [32-NO HAY ACCESO AL MEDIDOR],32,8
8567321,2023,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
8567616,2023,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
8567625,2023,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
8567763,2023,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
8568614,2023,AUG,38 [38-ORDEN MAL UBICADO],38,8
8568884,2023,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
8569178,2023,AUG,21 [21-MEDIDOR DESCONECT SIN SERV],21,8
103022,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
105684,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
107798,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
107838,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
109190,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
110312,2023,SEP,16 [16-MEDIDOR DANADO],16,9
111490,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
113062,2023,SEP,16 [16-MEDIDOR DANADO],16,9
114186,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
114194,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
114204,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
114734,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
115064,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
116756,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
117078,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
118268,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
118594,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
120240,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
123842,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
129108,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
130598,2023,SEP,16 [16-MEDIDOR DANADO],16,9
133132,2023,SEP,16 [16-MEDIDOR DANADO],16,9
137938,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
146752,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
150106,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
150982,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
151272,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
151286,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
153106,2023,SEP,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,9
157162,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
157576,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
157838,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
160166,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
160176,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
160180,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
160482,2023,SEP,16 [16-MEDIDOR DANADO],16,9
187670,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
206794,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
208300,2023,SEP,19 [19-REGISTRADOR NO VISIBLE],19,9
214918,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
215924,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
217736,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
223108,2023,SEP,33 [33-DOBLE MATRIC CON OTRO COMER],33,9
331862,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
350544,2023,SEP,16 [16-MEDIDOR DANADO],16,9
363782,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
363996,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
404018,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
408436,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
414484,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
414490,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
414500,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
414522,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
414526,2023,SEP,16 [16-MEDIDOR DANADO],16,9
414536,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
414540,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
417072,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
451718,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
452586,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
458176,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
464708,2023,SEP,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,9
466476,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
467246,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
473032,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
511510,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
513377,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
526762,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
533147,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
533427,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
550327,2023,SEP,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,9
552286,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
554129,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
556858,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
564699,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
571172,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
577405,2023,SEP,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,9
578195,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
580609,2023,SEP,16 [16-MEDIDOR DANADO],16,9
582440,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
591788,2023,SEP,16 [16-MEDIDOR DANADO],16,9
599681,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
604945,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
607571,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
609555,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
633509,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
633660,2023,SEP,16 [16-MEDIDOR DANADO],16,9
1004220,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1006236,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1009309,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1014105,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1016128,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1018535,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
1026868,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1028279,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
1033833,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1035105,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1038865,2023,SEP,19 [19-REGISTRADOR NO VISIBLE],19,9
1041123,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1049358,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1050237,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1053113,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1053422,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1054849,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1081843,2023,SEP,16 [16-MEDIDOR DANADO],16,9
1082215,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1083206,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1083819,2023,SEP,16 [16-MEDIDOR DANADO],16,9
1085230,2023,SEP,16 [16-MEDIDOR DANADO],16,9
1085643,2023,SEP,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,9
1087046,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1091136,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1091991,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1093422,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1093439,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1097336,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1108813,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1108904,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1111414,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1111805,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1112756,2023,SEP,16 [16-MEDIDOR DANADO],16,9
1112916,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1116893,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1117125,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1132805,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1134328,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1148722,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1152584,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
1160413,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1165201,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1188505,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1199393,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1207647,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1238647,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1248987,2023,SEP,16 [16-MEDIDOR DANADO],16,9
1253148,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1265825,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
1266429,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
8522032,2023,SEP,16 [16-MEDIDOR DANADO],16,9
8527137,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
8528079,2023,SEP,10 [10-MEDIDOR INEXISTENTE O DESC],10,9
8535062,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
8535064,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
8547267,2023,SEP,16 [16-MEDIDOR DANADO],16,9
8562500,2023,SEP,16 [16-MEDIDOR DANADO],16,9
8563963,2023,SEP,38 [38-ORDEN MAL UBICADO],38,9
8569945,2023,SEP,21 [21-MEDIDOR DESCONECT SIN SERV],21,9
100436,2023,OCT,11 [11-MEDIDOR NO REGISTRADO],11,10
100978,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
101668,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
105674,2023,OCT,11 [11-MEDIDOR NO REGISTRADO],11,10
107798,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
107838,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
108822,2023,OCT,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,10
109190,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
111950,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
113228,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
113230,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
114186,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
114188,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
114194,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
114204,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
114734,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
115064,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
115076,2023,OCT,16 [16-MEDIDOR DANADO],16,10
115184,2023,OCT,16 [16-MEDIDOR DANADO],16,10
115910,2023,OCT,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,10
117042,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
117078,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
118268,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
118730,2023,OCT,16 [16-MEDIDOR DANADO],16,10
119976,2023,OCT,19 [19-REGISTRADOR NO VISIBLE],19,10
120240,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
123842,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
131120,2023,OCT,16 [16-MEDIDOR DANADO],16,10
136284,2023,OCT,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,10
137938,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
138458,2023,OCT,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,10
141622,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
146752,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
148456,2023,OCT,19 [19-REGISTRADOR NO VISIBLE],19,10
150982,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
151272,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
155252,2023,OCT,16 [16-MEDIDOR DANADO],16,10
155624,2023,OCT,16 [16-MEDIDOR DANADO],16,10
157162,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
157576,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
157838,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
159398,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
160166,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
160176,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
160180,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
160232,2023,OCT,16 [16-MEDIDOR DANADO],16,10
161294,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
161980,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
162010,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
162126,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
164754,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
167222,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
167468,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
168012,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
169018,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
169428,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
169458,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
178204,2023,OCT,18 [18-DISPLAY APAGADO O DESPROGRA],18,10
180936,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
182376,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
182696,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
183034,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
183098,2023,OCT,18 [18-DISPLAY APAGADO O DESPROGRA],18,10
187670,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
189974,2023,OCT,19 [19-REGISTRADOR NO VISIBLE],19,10
190976,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
191212,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
191362,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
191408,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
191450,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
200704,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
202170,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
204004,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
204560,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
205150,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
206404,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
206610,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
206698,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
206728,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
208280,2023,OCT,19 [19-REGISTRADOR NO VISIBLE],19,10
209170,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
210036,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
210038,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
210118,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
210120,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
210766,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
210792,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
211936,2023,OCT,19 [19-REGISTRADOR NO VISIBLE],19,10
212530,2023,OCT,16 [16-MEDIDOR DANADO],16,10
213338,2023,OCT,16 [16-MEDIDOR DANADO],16,10
214748,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
214918,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
215080,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
215924,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
217736,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
219622,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
219726,2023,OCT,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,10
333024,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
334288,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
336416,2023,OCT,16 [16-MEDIDOR DANADO],16,10
340930,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
348488,2023,OCT,33 [33-DOBLE MATRIC CON OTRO COMER],33,10
408436,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
411772,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
414234,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
414484,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
414490,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
414500,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
414522,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
414536,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
414540,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
416906,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
417072,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
419704,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
432692,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
450076,2023,OCT,16 [16-MEDIDOR DANADO],16,10
450674,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
451718,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
452586,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
458176,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
458886,2023,OCT,19 [19-REGISTRADOR NO VISIBLE],19,10
466476,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
467246,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
474938,2023,OCT,16 [16-MEDIDOR DANADO],16,10
476756,2023,OCT,16 [16-MEDIDOR DANADO],16,10
513377,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
514725,2023,OCT,16 [16-MEDIDOR DANADO],16,10
526684,2023,OCT,16 [16-MEDIDOR DANADO],16,10
526762,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
530049,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
532795,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
533147,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
533427,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
535913,2023,OCT,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,10
539394,2023,OCT,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,10
546769,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
552884,2023,OCT,16 [16-MEDIDOR DANADO],16,10
559942,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
564699,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
566820,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
569000,2023,OCT,16 [16-MEDIDOR DANADO],16,10
571172,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
573585,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
578195,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
578372,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
584202,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
584334,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
587979,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
599681,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
604945,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
605163,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
607887,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
607891,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
609295,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
609393,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
609555,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
610847,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
629357,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
633509,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
642466,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
642844,2023,OCT,19 [19-REGISTRADOR NO VISIBLE],19,10
1006236,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1007055,2023,OCT,16 [16-MEDIDOR DANADO],16,10
1009309,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1013884,2023,OCT,16 [16-MEDIDOR DANADO],16,10
1014105,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1016128,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1025649,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1026868,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1026911,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1031883,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1034961,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1035299,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1037622,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1041101,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1041123,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1046110,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1049358,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1050183,2023,OCT,32 [32-NO HAY ACCESO AL MEDIDOR],32,10
1050237,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1051481,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1053113,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1053422,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1054849,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1057983,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1058023,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1062897,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1062903,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1070553,2023,OCT,10 [10-MEDIDOR INEXISTENTE O DESC],10,10
1070795,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1071416,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1082215,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1082862,2023,OCT,19 [19-REGISTRADOR NO VISIBLE],19,10
1082918,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1083206,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1085162,2023,OCT,21 [21-MEDIDOR DESCONECT SIN SERV],21,10
1085230,2023,OCT,16 [16-MEDIDOR DANADO],16,10
