NUI,Date,Value
181494,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
181540,'2022-JUL',MAL REPORTADO EN TC2
181560,'2022-JUL',99 [99-LECTURA CONFIRMADA]
181606,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
181676,'2022-JUL',MAL REPORTADO EN TC2
181690,'2022-JUL',18 [18-DISPLAY APAGADO O DESPROGRA]
181768,'2022-JUL',MAL REPORTADO EN TC2
181856,'2022-JUL',MAL REPORTADO EN TC2
181922,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
182000,'2022-JUL',PARA REVISION
182044,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
182082,'2022-JUL',PARA REVISION
182154,'2022-JUL',MAL REPORTADO EN TC2
182168,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182222,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182234,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182264,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182270,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
182298,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
182334,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182344,'2022-JUL',19 [19-REGISTRADOR NO VISIBLE]
182360,'2022-JUL',MAL REPORTADO EN TC2
182372,'2022-JUL',MAL REPORTADO EN TC2
182376,'2022-JUL',1 [1-PREDIO NO EXISTE]
182386,'2022-JUL',MAL REPORTADO EN TC2
182436,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182478,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182486,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
182542,'2022-JUL',MAL REPORTADO EN TC2
182554,'2022-JUL',19 [19-REGISTRADOR NO VISIBLE]
182570,'2022-JUL',MAL REPORTADO EN TC2
182596,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
182610,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182746,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
182748,'2022-JUL',MAL REPORTADO EN TC2
182864,'2022-JUL',99 [99-LECTURA CONFIRMADA]
182870,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183034,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
183038,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183052,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183064,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
183098,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
183132,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
183152,'2022-JUL',6 [6-PREDIO DESOCUPADO CON LECTU]
183244,'2022-JUL',18 [18-DISPLAY APAGADO O DESPROGRA]
183298,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183320,'2022-JUL',MAL REPORTADO EN TC2
183334,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183416,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
183460,'2022-JUL',MAL REPORTADO EN TC2
183462,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
183484,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183638,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183664,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
183668,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183694,'2022-JUL',MAL REPORTADO EN TC2
183750,'2022-JUL',MAL REPORTADO EN TC2
183782,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183798,'2022-JUL',18 [18-DISPLAY APAGADO O DESPROGRA]
183808,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183828,'2022-JUL',MAL REPORTADO EN TC2
183838,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
183842,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183852,'2022-JUL',MAL REPORTADO EN TC2
183886,'2022-JUL',10 [10-MEDIDOR INEXISTENTE O DESC]
183904,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183910,'2022-JUL',99 [99-LECTURA CONFIRMADA]
183936,'2022-JUL',MAL REPORTADO EN TC2
183982,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184014,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184112,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184114,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184118,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184126,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184128,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184166,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184170,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184180,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184182,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184250,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
184266,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184270,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184274,'2022-JUL',PARA REVISION
184322,'2022-JUL',19 [19-REGISTRADOR NO VISIBLE]
184340,'2022-JUL',MAL REPORTADO EN TC2
184384,'2022-JUL',MAL REPORTADO EN TC2
184392,'2022-JUL',MAL REPORTADO EN TC2
184398,'2022-JUL',7 [7-EXTREMADAMENTE ALTO]
184402,'2022-JUL',29 [29-USUARIO NO REGISTR EN IGRID]
184428,'2022-JUL',MAL REPORTADO EN TC2
184438,'2022-JUL',MAL REPORTADO EN TC2
184446,'2022-JUL',MAL REPORTADO EN TC2
184458,'2022-JUL',MAL REPORTADO EN TC2
184460,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
184476,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
184480,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
184488,'2022-JUL',MAL REPORTADO EN TC2
184512,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184538,'2022-JUL',MAL REPORTADO EN TC2
184542,'2022-JUL',MAL REPORTADO EN TC2
184586,'2022-JUL',MAL REPORTADO EN TC2
184592,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184630,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
184632,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
184636,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
184644,'2022-JUL',MAL REPORTADO EN TC2
184670,'2022-JUL',19 [19-REGISTRADOR NO VISIBLE]
184690,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
184700,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
184706,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
184712,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
184752,'2022-JUL',MAL REPORTADO EN TC2
184838,'2022-JUL',MAL REPORTADO EN TC2
184858,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184888,'2022-JUL',16 [16-MEDIDOR DANADO]
184920,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184922,'2022-JUL',10 [10-MEDIDOR INEXISTENTE O DESC]
184962,'2022-JUL',99 [99-LECTURA CONFIRMADA]
184994,'2022-JUL',18 [18-DISPLAY APAGADO O DESPROGRA]
185014,'2022-JUL',99 [99-LECTURA CONFIRMADA]
185044,'2022-JUL',MAL REPORTADO EN TC2
185072,'2022-JUL',99 [99-LECTURA CONFIRMADA]
185092,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
185128,'2022-JUL',MAL REPORTADO EN TC2
185170,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
185310,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
185412,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
185414,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
185438,'2022-JUL',99 [99-LECTURA CONFIRMADA]
185468,'2022-JUL',99 [99-LECTURA CONFIRMADA]
185478,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
185528,'2022-JUL',PARA REVISION
185534,'2022-JUL',19 [19-REGISTRADOR NO VISIBLE]
185592,'2022-JUL',99 [99-LECTURA CONFIRMADA]
185660,'2022-JUL',99 [99-LECTURA CONFIRMADA]
185664,'2022-JUL',99 [99-LECTURA CONFIRMADA]
185696,'2022-JUL',99 [99-LECTURA CONFIRMADA]
185728,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
185802,'2022-JUL',MAL REPORTADO EN TC2
185814,'2022-JUL',MAL REPORTADO EN TC2
185992,'2022-JUL',MAL REPORTADO EN TC2
186754,'2022-JUL',SIN DESVIACION SIGNIFICATIVA
186768,'2022-JUL',19 [19-REGISTRADOR NO VISIBLE]
186782,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
186838,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
187478,'2022-JUL',99 [99-LECTURA CONFIRMADA]
187670,'2022-JUL',SIN DESVIACION SIGNIFICATIVA
187708,'2022-JUL',SIN DESVIACION SIGNIFICATIVA
187938,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
187942,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
187944,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
187994,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
188002,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
188082,'2022-JUL',PARA REVISION
188556,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
188564,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
188580,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
188666,'2022-JUL',99 [99-LECTURA CONFIRMADA]
188780,'2022-JUL',99 [99-LECTURA CONFIRMADA]
189014,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
189128,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
189130,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
189192,'2022-JUL',MAL REPORTADO EN TC2
189252,'2022-JUL',PARA REVISION
189560,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
189696,'2022-JUL',PARA REVISION
190236,'2022-JUL',99 [99-LECTURA CONFIRMADA]
190282,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
190368,'2022-JUL',MAL REPORTADO EN TC2
190410,'2022-JUL',MAL REPORTADO EN TC2
190428,'2022-JUL',99 [99-LECTURA CONFIRMADA]
190436,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
190560,'2022-JUL',99 [99-LECTURA CONFIRMADA]
190652,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
190656,'2022-JUL',MAL REPORTADO EN TC2
190686,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
190738,'2022-JUL',99 [99-LECTURA CONFIRMADA]
190776,'2022-JUL',99 [99-LECTURA CONFIRMADA]
190782,'2022-JUL',99 [99-LECTURA CONFIRMADA]
190860,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
190866,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
190878,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
190930,'2022-JUL',99 [99-LECTURA CONFIRMADA]
190942,'2022-JUL',99 [99-LECTURA CONFIRMADA]
190976,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
190990,'2022-JUL',MAL REPORTADO EN TC2
191058,'2022-JUL',MAL REPORTADO EN TC2
191064,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
191212,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
191362,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
191466,'2022-JUL',MAL REPORTADO EN TC2
191476,'2022-JUL',MAL REPORTADO EN TC2
191480,'2022-JUL',MAL REPORTADO EN TC2
191490,'2022-JUL',MAL REPORTADO EN TC2
191498,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
191500,'2022-JUL',MAL REPORTADO EN TC2
191508,'2022-JUL',MAL REPORTADO EN TC2
191514,'2022-JUL',MAL REPORTADO EN TC2
191516,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
191732,'2022-JUL',MAL REPORTADO EN TC2
191756,'2022-JUL',MAL REPORTADO EN TC2
191774,'2022-JUL',99 [99-LECTURA CONFIRMADA]
191906,'2022-JUL',MAL REPORTADO EN TC2
192026,'2022-JUL',MAL REPORTADO EN TC2
192064,'2022-JUL',MAL REPORTADO EN TC2
192120,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192122,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192138,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192146,'2022-JUL',MAL REPORTADO EN TC2
192148,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192168,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
192170,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192174,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192186,'2022-JUL',MAL REPORTADO EN TC2
192206,'2022-JUL',MAL REPORTADO EN TC2
192212,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192224,'2022-JUL',MAL REPORTADO EN TC2
192226,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192244,'2022-JUL',MAL REPORTADO EN TC2
192246,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192250,'2022-JUL',MAL REPORTADO EN TC2
192252,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192254,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
192272,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192278,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192280,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192284,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192288,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192290,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192292,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192294,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192296,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192300,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192302,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192348,'2022-JUL',MAL REPORTADO EN TC2
192370,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192390,'2022-JUL',99 [99-LECTURA CONFIRMADA]
192394,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
192402,'2022-JUL',MAL REPORTADO EN TC2
192422,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
192436,'2022-JUL',99 [99-LECTURA CONFIRMADA]
197506,'2022-JUL',99 [99-LECTURA CONFIRMADA]
197510,'2022-JUL',99 [99-LECTURA CONFIRMADA]
197542,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
197546,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
197566,'2022-JUL',MAL REPORTADO EN TC2
197582,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
197588,'2022-JUL',99 [99-LECTURA CONFIRMADA]
197604,'2022-JUL',99 [99-LECTURA CONFIRMADA]
197616,'2022-JUL',99 [99-LECTURA CONFIRMADA]
197644,'2022-JUL',99 [99-LECTURA CONFIRMADA]
197656,'2022-JUL',MAL REPORTADO EN TC2
197666,'2022-JUL',MAL REPORTADO EN TC2
197698,'2022-JUL',99 [99-LECTURA CONFIRMADA]
197702,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
197708,'2022-JUL',MAL REPORTADO EN TC2
197782,'2022-JUL',99 [99-LECTURA CONFIRMADA]
199900,'2022-JUL',99 [99-LECTURA CONFIRMADA]
199910,'2022-JUL',16 [16-MEDIDOR DANADO]
199982,'2022-JUL',32 [32-NO HAY ACCESO AL MEDIDOR]
199986,'2022-JUL',99 [99-LECTURA CONFIRMADA]
200020,'2022-JUL',99 [99-LECTURA CONFIRMADA]
200300,'2022-JUL',PARA REVISION
200702,'2022-JUL',PARA REVISION
200884,'2022-JUL',PARA REVISION
200996,'2022-JUL',PARA REVISION
201112,'2022-JUL',PARA REVISION
201392,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
202042,'2022-JUL',11 [11-MEDIDOR NO REGISTRADO]
202170,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
202874,'2022-JUL',MAL REPORTADO EN TC2
203024,'2022-JUL',MAL REPORTADO EN TC2
203788,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
203852,'2022-JUL',16 [16-MEDIDOR DANADO]
204228,'2022-JUL',PARA REVISION
204230,'2022-JUL',PARA REVISION
204236,'2022-JUL',PARA REVISION
204238,'2022-JUL',PARA REVISION
204294,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
204674,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
204678,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
204920,'2022-JUL',PARA REVISION
204924,'2022-JUL',PARA REVISION
205090,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
205130,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205258,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205264,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205266,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205384,'2022-JUL',MAL REPORTADO EN TC2
205626,'2022-JUL',PARA REVISION
205684,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205722,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
205856,'2022-JUL',99 [99-LECTURA CONFIRMADA]
205914,'2022-JUL',99 [99-LECTURA CONFIRMADA]
205992,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
206154,'2022-JUL',99 [99-LECTURA CONFIRMADA]
206472,'2022-JUL',99 [99-LECTURA CONFIRMADA]
206538,'2022-JUL',PARA REVISION
206540,'2022-JUL',PARA REVISION
206582,'2022-JUL',PARA REVISION
206610,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
206682,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
206752,'2022-JUL',PARA REVISION
206758,'2022-JUL',PARA REVISION
206820,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
206936,'2022-JUL',PARA REVISION
207080,'2022-JUL',MAL REPORTADO EN TC2
207374,'2022-JUL',MAL REPORTADO EN TC2
207658,'2022-JUL',MAL REPORTADO EN TC2
207838,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
207840,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
207850,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
207988,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
208064,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
208300,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
208312,'2022-JUL',MAL REPORTADO EN TC2
208542,'2022-JUL',99 [99-LECTURA CONFIRMADA]
208562,'2022-JUL',MAL REPORTADO EN TC2
208714,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
208842,'2022-JUL',PARA REVISION
208844,'2022-JUL',PARA REVISION
209170,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
209384,'2022-JUL',MAL REPORTADO EN TC2
209390,'2022-JUL',MAL REPORTADO EN TC2
209496,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
209682,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
209720,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
209740,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
209890,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
209896,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
210064,'2022-JUL',MAL REPORTADO EN TC2
210120,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
210318,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
210682,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
210700,'2022-JUL',MAL REPORTADO EN TC2
210710,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
210720,'2022-JUL',PARA REVISION
210764,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
210766,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
210792,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
210796,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
210798,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
211810,'2022-JUL',PARA REVISION
212790,'2022-JUL',PARA REVISION
212970,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
212990,'2022-JUL',4 [4-PREDIO - DEMOLIDO O ABAND]
213024,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
213094,'2022-JUL',PARA REVISION
213106,'2022-JUL',PARA REVISION
213138,'2022-JUL',MAL REPORTADO EN TC2
213220,'2022-JUL',MAL REPORTADO EN TC2
213222,'2022-JUL',PARA REVISION
213224,'2022-JUL',MAL REPORTADO EN TC2
213226,'2022-JUL',MAL REPORTADO EN TC2
213238,'2022-JUL',PARA REVISION
213634,'2022-JUL',PARA REVISION
213638,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
213646,'2022-JUL',PARA REVISION
213674,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
213782,'2022-JUL',PARA REVISION
213860,'2022-JUL',MAL REPORTADO EN TC2
213968,'2022-JUL',MAL REPORTADO EN TC2
214184,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
214376,'2022-JUL',MAL REPORTADO EN TC2
214420,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
214444,'2022-JUL',MAL REPORTADO EN TC2
214918,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
215114,'2022-JUL',PARA REVISION
215360,'2022-JUL',MAL REPORTADO EN TC2
215362,'2022-JUL',MAL REPORTADO EN TC2
215382,'2022-JUL',MAL REPORTADO EN TC2
215384,'2022-JUL',MAL REPORTADO EN TC2
215386,'2022-JUL',MAL REPORTADO EN TC2
215388,'2022-JUL',MAL REPORTADO EN TC2
215390,'2022-JUL',PARA REVISION
215424,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
215586,'2022-JUL',MAL REPORTADO EN TC2
215612,'2022-JUL',MAL REPORTADO EN TC2
215652,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
215932,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
215952,'2022-JUL',MAL REPORTADO EN TC2
216002,'2022-JUL',PARA REVISION
216224,'2022-JUL',MAL REPORTADO EN TC2
216446,'2022-JUL',11 [11-MEDIDOR NO REGISTRADO]
216668,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
216888,'2022-JUL',MAL REPORTADO EN TC2
217000,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
217334,'2022-JUL',MAL REPORTADO EN TC2
217812,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
218484,'2022-JUL',MAL REPORTADO EN TC2
219100,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
219222,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
219682,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
220096,'2022-JUL',10 [10-MEDIDOR INEXISTENTE O DESC]
220194,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
220212,'2022-JUL',PARA REVISION
220322,'2022-JUL',MAL REPORTADO EN TC2
221100,'2022-JUL',21 [21-MEDIDOR DESCONECT SIN SERV]
221108,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
221122,'2022-JUL',PARA REVISION
221198,'2022-JUL',MAL REPORTADO EN TC2
330966,'2022-JUL',MAL REPORTADO EN TC2
331110,'2022-JUL',PARA REVISION
331216,'2022-JUL',MAL REPORTADO EN TC2
331224,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
331450,'2022-JUL',16 [16-MEDIDOR DANADO]
331578,'2022-JUL',MAL REPORTADO EN TC2
331690,'2022-JUL',10 [10-MEDIDOR INEXISTENTE O DESC]
331862,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
331944,'2022-JUL',MAL REPORTADO EN TC2
332256,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
332278,'2022-JUL',MAL REPORTADO EN TC2
332302,'2022-JUL',MAL REPORTADO EN TC2
332376,'2022-JUL',MAL REPORTADO EN TC2
332380,'2022-JUL',PARA REVISION
332388,'2022-JUL',MAL REPORTADO EN TC2
332440,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
332468,'2022-JUL',MAL REPORTADO EN TC2
332470,'2022-JUL',MAL REPORTADO EN TC2
332482,'2022-JUL',9 [9-DOBLE MATRICULA CON CEDENAR]
332496,'2022-JUL',MAL REPORTADO EN TC2
332502,'2022-JUL',PARA REVISION
332520,'2022-JUL',MAL REPORTADO EN TC2
332590,'2022-JUL',PARA REVISION
332740,'2022-JUL',PARA REVISION
332816,'2022-JUL',10 [10-MEDIDOR INEXISTENTE O DESC]
332852,'2022-JUL',PARA REVISION
332892,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
333012,'2022-JUL',MAL REPORTADO EN TC2
333080,'2022-JUL',MAL REPORTADO EN TC2
333220,'2022-JUL',MAL REPORTADO EN TC2
333228,'2022-JUL',MAL REPORTADO EN TC2
333402,'2022-JUL',PARA REVISION
333726,'2022-JUL',MAL REPORTADO EN TC2
333730,'2022-JUL',MAL REPORTADO EN TC2
333810,'2022-JUL',MAL REPORTADO EN TC2
333812,'2022-JUL',11 [11-MEDIDOR NO REGISTRADO]
334496,'2022-JUL',99 [99-LECTURA CONFIRMADA]
334502,'2022-JUL',MAL REPORTADO EN TC2
334942,'2022-JUL',MAL REPORTADO EN TC2
334996,'2022-JUL',MAL REPORTADO EN TC2
335018,'2022-JUL',MAL REPORTADO EN TC2
335074,'2022-JUL',MAL REPORTADO EN TC2
335196,'2022-JUL',PARA REVISION
335300,'2022-JUL',8 [8-PREDIO DESOCUPADO SIN LECTU]
335336,'2022-JUL',PARA REVISION
335386,'2022-JUL',MAL REPORTADO EN TC2
335542,'2022-JUL',MAL REPORTADO EN TC2
335562,'2022-JUL',MAL REPORTADO EN TC2
335606,'2022-JUL',PARA REVISION
335756,'2022-JUL',PARA REVISION
335760,'2022-JUL',PARA REVISION
336086,'2022-JUL',MAL REPORTADO EN TC2
336434,'2022-JUL',24 [24-SERV SUSPENDIDO SIN MEDIDO]
336958,'2022-JUL',MAL REPORTADO EN TC2
336964,'2022-JUL',MAL REPORTADO EN TC2
337076,'2022-JUL',PARA REVISION
337354,'2022-JUL',13 [13-MEDIDOR VOLTEADO O DESCOLG]
338254,'2022-JUL',99 [99-LECTURA CONFIRMADA]
338510,'2022-JUL',99 [99-LECTURA CONFIRMADA]
