NUI;year;mes;Value;ValueNum
1037630;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1041963;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1042727;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1043043;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1044771;2022;JUL;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
1045748;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1046517;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1048629;2022;JUL;7 [7-EXTREMADAMENTE ALTO];7
1049781;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1049784;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1049827;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1049945;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1050954;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1051090;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1054305;2022;JUL;16 [16-MEDIDOR DANADO];16
1054895;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1054923;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1056265;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1057797;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1057831;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1057983;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1062858;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1062907;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1063454;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1063456;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1063524;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1064300;2022;JUL;16 [16-MEDIDOR DANADO];16
1066422;2022;JUL;16 [16-MEDIDOR DANADO];16
1066934;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1067514;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1067558;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1069494;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1069502;2022;JUL;16 [16-MEDIDOR DANADO];16
1069804;2022;JUL;16 [16-MEDIDOR DANADO];16
1070805;2022;JUL;7 [7-EXTREMADAMENTE ALTO];7
1071070;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1071088;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1071416;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1071433;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1074039;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1074083;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1080220;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1080773;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1080780;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1080937;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1081188;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1081503;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1081680;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1081681;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1082215;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1083161;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1085912;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1086533;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1087250;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1088437;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1088868;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1088869;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1089690;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1089701;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1089708;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1092669;2022;JUL;16 [16-MEDIDOR DANADO];16
1093422;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093439;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093448;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1097821;2022;JUL;16 [16-MEDIDOR DANADO];16
1097843;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1099740;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1103458;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1105998;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1107112;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1107401;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1108813;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1109646;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1110437;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1110551;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111537;2022;JUL;11 [11-MEDIDOR NO REGISTRADO];11
1111805;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1112461;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1114508;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1115410;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1115692;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1116051;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117125;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1119935;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1120256;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1121319;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1122828;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1123773;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1124261;2022;JUL;11 [11-MEDIDOR NO REGISTRADO];11
1124881;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1127694;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1127813;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1128013;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1128462;2022;JUL;7 [7-EXTREMADAMENTE ALTO];7
1128891;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1137793;2022;JUL;11 [11-MEDIDOR NO REGISTRADO];11
1140745;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1141273;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1143141;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1143402;2022;JUL;11 [11-MEDIDOR NO REGISTRADO];11
1144072;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1145888;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1146254;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1148722;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1152609;2022;JUL;16 [16-MEDIDOR DANADO];16
1152663;2022;JUL;16 [16-MEDIDOR DANADO];16
1153678;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1153682;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1155166;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1155620;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1155755;2022;JUL;7 [7-EXTREMADAMENTE ALTO];7
1157495;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1161660;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1162309;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1164335;2022;JUL;7 [7-EXTREMADAMENTE ALTO];7
1166810;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1166849;2022;JUL;7 [7-EXTREMADAMENTE ALTO];7
1168930;2022;JUL;7 [7-EXTREMADAMENTE ALTO];7
1170652;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1173053;2022;JUL;16 [16-MEDIDOR DANADO];16
1174006;2022;JUL;16 [16-MEDIDOR DANADO];16
1174038;2022;JUL;16 [16-MEDIDOR DANADO];16
1175077;2022;JUL;16 [16-MEDIDOR DANADO];16
1175596;2022;JUL;11 [11-MEDIDOR NO REGISTRADO];11
1175966;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1176145;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1176953;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1177391;2022;JUL;11 [11-MEDIDOR NO REGISTRADO];11
1178054;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1178210;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1178375;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1183853;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1188417;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1188913;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1190496;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1192003;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1192021;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1192698;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1194892;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1195660;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1195663;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1196614;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1197396;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1199393;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1203155;2022;JUL;16 [16-MEDIDOR DANADO];16
1207647;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1208517;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1209706;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1210871;2022;JUL;16 [16-MEDIDOR DANADO];16
1211301;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1214849;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1219484;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1219996;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1226310;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1228315;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1229667;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1229702;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1232089;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1232519;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1234848;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
1237099;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1238248;2022;JUL;16 [16-MEDIDOR DANADO];16
1238807;2022;JUL;16 [16-MEDIDOR DANADO];16
1239764;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
1239768;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1240895;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1241154;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1241384;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1244570;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1246255;2022;JUL;16 [16-MEDIDOR DANADO];16
1246668;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1248413;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1250246;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1250453;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1250738;2022;JUL;16 [16-MEDIDOR DANADO];16
1252463;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1255478;2022;JUL;16 [16-MEDIDOR DANADO];16
1256176;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1263815;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1263925;2022;JUL;10 [10-MEDIDOR INEXISTENTE O DESC];10
1265493;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1265719;2022;JUL;16 [16-MEDIDOR DANADO];16
1265855;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
1266106;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1267270;2022;JUL;16 [16-MEDIDOR DANADO];16
1267834;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
1268101;2022;JUL;19 [19-REGISTRADOR NO VISIBLE];19
8519300;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
8531222;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8532699;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8534151;2022;JUL;11 [11-MEDIDOR NO REGISTRADO];11
8534817;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8535062;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8535064;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8535240;2022;JUL;38 [38-ORDEN MAL UBICADO];38
8535871;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8537379;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
8537631;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
8537862;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
8538334;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
8540252;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
8542216;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
8542870;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
8544071;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
8544221;2022;JUL;38 [38-ORDEN MAL UBICADO];38
8544744;2022;JUL;18 [18-DISPLAY APAGADO O DESPROGRA];18
8545599;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8546529;2022;JUL;38 [38-ORDEN MAL UBICADO];38
8546530;2022;JUL;38 [38-ORDEN MAL UBICADO];38
8546531;2022;JUL;38 [38-ORDEN MAL UBICADO];38
8547901;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8547904;2022;JUL;32 [32-NO HAY ACCESO AL MEDIDOR];32
8548239;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8549281;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8549920;2022;JUL;38 [38-ORDEN MAL UBICADO];38
8550320;2022;JUL;38 [38-ORDEN MAL UBICADO];38
8550979;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
8551117;2022;JUL;21 [21-MEDIDOR DESCONECT SIN SERV];21
116586;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
116726;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
117078;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
117402;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
117630;2022;AUG;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
118868;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
118880;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
120024;2022;AUG;11 [11-MEDIDOR NO REGISTRADO];11
120426;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
122214;2022;AUG;11 [11-MEDIDOR NO REGISTRADO];11
131788;2022;AUG;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
133324;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
139620;2022;AUG;16 [16-MEDIDOR DANADO];16
141524;2022;AUG;16 [16-MEDIDOR DANADO];16
146872;2022;AUG;16 [16-MEDIDOR DANADO];16
147098;2022;AUG;11 [11-MEDIDOR NO REGISTRADO];11
147838;2022;AUG;16 [16-MEDIDOR DANADO];16
159732;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
159772;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
159774;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
159784;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
161504;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
163552;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
181882;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
182384;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
182486;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
182554;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
183098;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
183244;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
183416;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
183462;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
183498;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
183794;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
183798;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
183838;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
183886;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
185042;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
185170;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
185436;2022;AUG;19 [19-REGISTRADOR NO VISIBLE];19
185538;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
185566;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
186782;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
187588;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
190976;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
201148;2022;AUG;19 [19-REGISTRADOR NO VISIBLE];19
203852;2022;AUG;16 [16-MEDIDOR DANADO];16
204916;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
205090;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
205258;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
208896;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
209896;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
210120;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
210318;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
210682;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
210766;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
210796;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
210798;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
221100;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
312962;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
328016;2022;AUG;16 [16-MEDIDOR DANADO];16
349804;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
364152;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
377638;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
377854;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
405234;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
418260;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
420726;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
434700;2022;AUG;16 [16-MEDIDOR DANADO];16
439308;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
449496;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
449538;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
449592;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
450602;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
454984;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
454988;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
458176;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
471274;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
513377;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
527304;2022;AUG;19 [19-REGISTRADOR NO VISIBLE];19
531605;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
532803;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
532805;2022;AUG;16 [16-MEDIDOR DANADO];16
533427;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
538875;2022;AUG;16 [16-MEDIDOR DANADO];16
538909;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
546769;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
553863;2022;AUG;11 [11-MEDIDOR NO REGISTRADO];11
557199;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
560695;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
568886;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
573585;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
585929;2022;AUG;11 [11-MEDIDOR NO REGISTRADO];11
604945;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
609555;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
611547;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
641430;2022;AUG;38 [38-ORDEN MAL UBICADO];38
1007152;2022;AUG;16 [16-MEDIDOR DANADO];16
1009604;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
1010710;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1011408;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1020858;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1023271;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1033833;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1035105;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1054938;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
1069129;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1073897;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1077037;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1080751;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1080942;2022;AUG;19 [19-REGISTRADOR NO VISIBLE];19
1083909;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
1090625;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093401;2022;AUG;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
1093422;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093439;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093448;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1096146;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
1104806;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
1108813;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1109646;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1115268;2022;AUG;16 [16-MEDIDOR DANADO];16
1117125;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1121319;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1128013;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
1140745;2022;AUG;19 [19-REGISTRADOR NO VISIBLE];19
1148484;2022;AUG;16 [16-MEDIDOR DANADO];16
1148722;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1155180;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
1155755;2022;AUG;7 [7-EXTREMADAMENTE ALTO];7
1159345;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
1190172;2022;AUG;16 [16-MEDIDOR DANADO];16
1199393;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1204359;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1212828;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
1229667;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
1232519;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
1233750;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
1236318;2022;AUG;10 [10-MEDIDOR INEXISTENTE O DESC];10
1237597;2022;AUG;18 [18-DISPLAY APAGADO O DESPROGRA];18
1264518;2022;AUG;16 [16-MEDIDOR DANADO];16
1266905;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
8517286;2022;AUG;21 [21-MEDIDOR DESCONECT SIN SERV];21
8527190;2022;AUG;38 [38-ORDEN MAL UBICADO];38
8541288;2022;AUG;38 [38-ORDEN MAL UBICADO];38
8544221;2022;AUG;38 [38-ORDEN MAL UBICADO];38
8545134;2022;AUG;32 [32-NO HAY ACCESO AL MEDIDOR];32
8546115;2022;AUG;38 [38-ORDEN MAL UBICADO];38
8552390;2022;AUG;38 [38-ORDEN MAL UBICADO];38
100096;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
100552;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
100606;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
100978;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
101260;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
102192;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
103856;2022;SEP;11 [11-MEDIDOR NO REGISTRADO];11
103906;2022;SEP;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
105966;2022;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
106040;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
106070;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
106734;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
106944;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
108422;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
108532;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
108882;2022;SEP;16 [16-MEDIDOR DANADO];16
109150;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
109190;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
109822;2022;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
